State,Rating_Area,County,COUNTY2,Zip,Market_Geographic_Rating_Divisions,FFM,State_Abb,FIPS
South Carolina,Rating Area 28,Kershaw,KERSHAW,NULL,Counties,1,SC,45055
South Carolina,Rating Area 29,Lancaster,LANCASTER,NULL,Counties,1,SC,45057
South Carolina,Rating Area 30,Laurens,LAURENS,NULL,Counties,1,SC,45059
South Carolina,Rating Area 31,Lee,LEE,NULL,Counties,1,SC,45061
South Carolina,Rating Area 32,Lexington,LEXINGTON,NULL,Counties,1,SC,45063
South Carolina,Rating Area 33,McCormick,MCCORMICK,NULL,Counties,1,SC,45065
South Carolina,Rating Area 34,Marion,MARION,NULL,Counties,1,SC,45067
South Carolina,Rating Area 35,Marlboro,MARLBORO,NULL,Counties,1,SC,45069
South Carolina,Rating Area 36,Newberry,NEWBERRY,NULL,Counties,1,SC,45071
South Carolina,Rating Area 37,Oconee,OCONEE,NULL,Counties,1,SC,45073
South Carolina,Rating Area 38,Orangeburg,ORANGEBURG,NULL,Counties,1,SC,45075
South Carolina,Rating Area 39,Pickens,PICKENS,NULL,Counties,1,SC,45077
South Carolina,Rating Area 40,Richland,RICHLAND,NULL,Counties,1,SC,45079
South Carolina,Rating Area 41,Saluda,SALUDA,NULL,Counties,1,SC,45081
South Carolina,Rating Area 42,Spartanburg,SPARTANBURG,NULL,Counties,1,SC,45083
South Carolina,Rating Area 43,Sumter,SUMTER,NULL,Counties,1,SC,45085
South Carolina,Rating Area 44,Union,UNION,NULL,Counties,1,SC,45087
South Carolina,Rating Area 45,Williamsburg,WILLIAMSBURG,NULL,Counties,1,SC,45089
South Carolina,Rating Area 46,York,YORK,NULL,Counties,1,SC,45091
South Dakota,Rating Area 1,Harding,HARDING,NULL,Counties,1,SD,46063
South Dakota,Rating Area 1,Butte,BUTTE,NULL,Counties,1,SD,46019
South Dakota,Rating Area 1,Perkins,PERKINS,NULL,Counties,1,SD,46105
South Dakota,Rating Area 1,Ziebach,ZIEBACK,NULL,Counties,1,SD,46137
South Dakota,Rating Area 1,Haakon,HAAKON,NULL,Counties,1,SD,46055
South Dakota,Rating Area 1,Jackson,JACKSON,NULL,Counties,1,SD,46071
South Dakota,Rating Area 1,Bennett,BENNETT,NULL,Counties,1,SD,46007
South Dakota,Rating Area 1,Oglala Lakota,OGLALA LAKOTA,NULL,Counties,1,SD,46102
South Dakota,Rating Area 1,Fall River,FALL RIVER,NULL,Counties,1,SD,46047
South Dakota,Rating Area 1,Custer,CUSTER,NULL,Counties,1,SD,46033
South Dakota,Rating Area 1,Pennington,PENNINGTON,NULL,Counties,1,SD,46103
South Dakota,Rating Area 1,Lawrence,LAWRENCE,NULL,Counties,1,SD,46081
South Dakota,Rating Area 1,Meade,MEADE,NULL,Counties,1,SD,46093
South Dakota,Rating Area 1,Jones,JONES,NULL,Counties,1,SD,46075
South Dakota,Rating Area 1,Mellette,MELLETTE,NULL,Counties,1,SD,46095
South Dakota,Rating Area 1,Todd,TODD,NULL,Counties,1,SD,46121
South Dakota,Rating Area 2,Lake,LAKE,NULL,Counties,1,SD,46079
South Dakota,Rating Area 2,Moody,MOODY,NULL,Counties,1,SD,46101
South Dakota,Rating Area 2,McCook,MCCOOK,NULL,Counties,1,SD,46087
South Dakota,Rating Area 2,Minnehaha,MINNEHAHA,NULL,Counties,1,SD,46099
South Dakota,Rating Area 2,Turner,TURNER,NULL,Counties,1,SD,46125
South Dakota,Rating Area 2,Lincoln,LINCOLN,NULL,Counties,1,SD,46083
South Dakota,Rating Area 2,Clay,CLAY,NULL,Counties,1,SD,46027
South Dakota,Rating Area 2,Union,UNION,NULL,Counties,1,SD,46127
South Dakota,Rating Area 3,Corson,CORSON,NULL,Counties,1,SD,46031
South Dakota,Rating Area 3,Dewey,DEWEY,NULL,Counties,1,SD,46041
South Dakota,Rating Area 3,Campbell,CAMPBELL,NULL,Counties,1,SD,46021
South Dakota,Rating Area 3,Walworth,WALWORTH,NULL,Counties,1,SD,46129
South Dakota,Rating Area 3,Potter,POTTER,NULL,Counties,1,SD,46107
South Dakota,Rating Area 3,McPherson,MCPHERSON,NULL,Counties,1,SD,46089
South Dakota,Rating Area 3,Edmunds,EDMUNDS,NULL,Counties,1,SD,46045
South Dakota,Rating Area 3,Faulk,FAULK,NULL,Counties,1,SD,46049
South Dakota,Rating Area 3,Brown,BROWN,NULL,Counties,1,SD,46013
South Dakota,Rating Area 3,Spink,SPINK,NULL,Counties,1,SD,46115
South Dakota,Rating Area 3,Marshall,MARSHALL,NULL,Counties,1,SD,46091
South Dakota,Rating Area 3,Roberts,ROBERTS,NULL,Counties,1,SD,46109
South Dakota,Rating Area 3,Day,DAY,NULL,Counties,1,SD,46037
South Dakota,Rating Area 3,Grant,GRANT,NULL,Counties,1,SD,46051
South Dakota,Rating Area 3,Codington,CODINGTON,NULL,Counties,1,SD,46029
South Dakota,Rating Area 3,Clark,CLARK,NULL,Counties,1,SD,46025
South Dakota,Rating Area 3,Hamlin,HAMLIN,NULL,Counties,1,SD,46057
South Dakota,Rating Area 3,Deuel,DEUEL,NULL,Counties,1,SD,46039
South Dakota,Rating Area 3,Brookings,BROOKINGS,NULL,Counties,1,SD,46011
South Dakota,Rating Area 3,Kingsbury,KINGSBURY,NULL,Counties,1,SD,46077
South Dakota,Rating Area 3,Beadle,BEADLE,NULL,Counties,1,SD,46005
South Dakota,Rating Area 4,Stanley,STANLEY,NULL,Counties,1,SD,46117
South Dakota,Rating Area 4,Lyman,LYMAN,NULL,Counties,1,SD,46085
South Dakota,Rating Area 4,Tripp,TRIPP,NULL,Counties,1,SD,46123
South Dakota,Rating Area 4,Gregory,GREGORY,NULL,Counties,1,SD,46053
South Dakota,Rating Area 4,Sully,SULLY,NULL,Counties,1,SD,46119
South Dakota,Rating Area 4,Hughes,HUGHES,NULL,Counties,1,SD,46065
South Dakota,Rating Area 4,Hyde,HYDE,NULL,Counties,1,SD,46069
South Dakota,Rating Area 4,Hand,HAND,NULL,Counties,1,SD,46059
South Dakota,Rating Area 4,Buffalo,BUFFALO,NULL,Counties,1,SD,46017
South Dakota,Rating Area 4,Jerauld,JERAULD,NULL,Counties,1,SD,46073
South Dakota,Rating Area 4,Sanborn,SANBORN,NULL,Counties,1,SD,46111
South Dakota,Rating Area 4,Miner,MINER,NULL,Counties,1,SD,46097
South Dakota,Rating Area 4,Brule,BRULE,NULL,Counties,1,SD,46015
South Dakota,Rating Area 4,Aurora,AURORA,NULL,Counties,1,SD,46003
South Dakota,Rating Area 4,Davison,DAVISON,NULL,Counties,1,SD,46035
South Dakota,Rating Area 4,Hanson,HANSON,NULL,Counties,1,SD,46061
South Dakota,Rating Area 4,Douglas,DOUGLAS,NULL,Counties,1,SD,46043
South Dakota,Rating Area 4,Charles Mix,CHARLES MIX,NULL,Counties,1,SD,46023
South Dakota,Rating Area 4,Hutchinson,HUTCHINSON,NULL,Counties,1,SD,46067
South Dakota,Rating Area 4,Bon Homme,BON HOMME,NULL,Counties,1,SD,46009
South Dakota,Rating Area 4,Yankton,YANKTON,NULL,Counties,1,SD,46135
Tennessee,Rating Area 1,Carter,CARTER,NULL,Counties,1,TN,47019
Tennessee,Rating Area 1,Greene,GREENE,NULL,Counties,1,TN,47059
Tennessee,Rating Area 1,Hancock,HANCOCK,NULL,Counties,1,TN,47067
Tennessee,Rating Area 1,Hawkins,HAWKINS,NULL,Counties,1,TN,47073
Tennessee,Rating Area 1,Johnson,JOHNSON,NULL,Counties,1,TN,47091
Tennessee,Rating Area 1,Sullivan,SULLIVAN,NULL,Counties,1,TN,47163
Tennessee,Rating Area 1,Unicoi,UNICOI,NULL,Counties,1,TN,47171
Tennessee,Rating Area 1,Washington,WASHINGTON,NULL,Counties,1,TN,47179
Tennessee,Rating Area 2,Anderson,ANDERSON,NULL,Counties,1,TN,47001
Tennessee,Rating Area 2,Blount,BLOUNT,NULL,Counties,1,TN,47009
Tennessee,Rating Area 2,Campbell,CAMPBELL,NULL,Counties,1,TN,47013
Tennessee,Rating Area 2,Claiborne,CLAIBORNE,NULL,Counties,1,TN,47025
Tennessee,Rating Area 2,Cocke,COCKE,NULL,Counties,1,TN,47029
Tennessee,Rating Area 2,Grainger,GRAINGER,NULL,Counties,1,TN,47057
Tennessee,Rating Area 2,Hamblen,HAMBLEN,NULL,Counties,1,TN,47063
Tennessee,Rating Area 2,Jefferson,JEFFERSON,NULL,Counties,1,TN,47089
Tennessee,Rating Area 2,Knox,KNOX,NULL,Counties,1,TN,47093
Tennessee,Rating Area 2,Loudon,LOUDON,NULL,Counties,1,TN,47105
Tennessee,Rating Area 2,Monroe,MONROE,NULL,Counties,1,TN,47123
Tennessee,Rating Area 2,Morgan,MORGAN,NULL,Counties,1,TN,47129
Tennessee,Rating Area 2,Roane,ROANE,NULL,Counties,1,TN,47145
Tennessee,Rating Area 2,Scott,SCOTT,NULL,Counties,1,TN,47151
Tennessee,Rating Area 2,Sevier,SEVIER,NULL,Counties,1,TN,47155
Tennessee,Rating Area 2,Union,UNION,NULL,Counties,1,TN,47173
Tennessee,Rating Area 3,Bledsoe,BLEDSOE,NULL,Counties,1,TN,47007
Tennessee,Rating Area 3,Bradley,BRADLEY,NULL,Counties,1,TN,47011
Tennessee,Rating Area 3,Franklin,FRANKLIN,NULL,Counties,1,TN,47051
Tennessee,Rating Area 3,Grundy,GRUNDY,NULL,Counties,1,TN,47061
Tennessee,Rating Area 3,Hamilton,HAMILTON,NULL,Counties,1,TN,47065
Tennessee,Rating Area 3,Marion,MARION,NULL,Counties,1,TN,47115
Tennessee,Rating Area 3,McMinn,MCMINN,NULL,Counties,1,TN,47107
Tennessee,Rating Area 3,Meigs,MEIGS,NULL,Counties,1,TN,47121
Tennessee,Rating Area 3,Polk,POLKS,NULL,Counties,1,TN,47139
Tennessee,Rating Area 3,Rhea,RHEA,NULL,Counties,1,TN,47143
Tennessee,Rating Area 3,Sequatchie,SEQUATCHIE,NULL,Counties,1,TN,47153
Tennessee,Rating Area 4,Cheatham,CHEATHAM,NULL,Counties,1,TN,47021
Tennessee,Rating Area 4,Davidson,DAVIDSON,NULL,Counties,1,TN,47037
Tennessee,Rating Area 4,Montgomery,MONTGOMERY,NULL,Counties,1,TN,47125
Tennessee,Rating Area 4,Robertson,ROBERTSON,NULL,Counties,1,TN,47147
Tennessee,Rating Area 4,Rutherford,RUTHERFORD,NULL,Counties,1,TN,47149
Tennessee,Rating Area 4,Sumner,SUMNER,NULL,Counties,1,TN,47165
Tennessee,Rating Area 4,Trousdale,TROUSDALE,NULL,Counties,1,TN,47169
Tennessee,Rating Area 4,Williamson,WILLIAMSON,NULL,Counties,1,TN,47187
Tennessee,Rating Area 4,Wilson,WILSON,NULL,Counties,1,TN,47189
Tennessee,Rating Area 5,Benton,BENTON,NULL,Counties,1,TN,47005
Tennessee,Rating Area 5,Carroll,CARROLL,NULL,Counties,1,TN,47017
Tennessee,Rating Area 5,Chester,CHESTER,NULL,Counties,1,TN,47023
Tennessee,Rating Area 5,Crockett,CROCKETT,NULL,Counties,1,TN,47033
Tennessee,Rating Area 5,Decatur,DECATUR,NULL,Counties,1,TN,47039
Tennessee,Rating Area 5,Dyer,DYER,NULL,Counties,1,TN,47045
Tennessee,Rating Area 5,Gibson,GIBSON,NULL,Counties,1,TN,47053
Tennessee,Rating Area 5,Hardeman,HARDEMAN,NULL,Counties,1,TN,47069
Tennessee,Rating Area 5,Hardin,HARDIN,NULL,Counties,1,TN,47071
Tennessee,Rating Area 5,Henderson,HENDERSON,NULL,Counties,1,TN,47077
Tennessee,Rating Area 5,Henry,HENRY,NULL,Counties,1,TN,47079
Tennessee,Rating Area 5,Lake,LAKE,NULL,Counties,1,TN,47095
Tennessee,Rating Area 5,Madison,MADISON,NULL,Counties,1,TN,47113
Tennessee,Rating Area 5,McNairy,MCNAIRY,NULL,Counties,1,TN,47109
Tennessee,Rating Area 5,Obion,OBION,NULL,Counties,1,TN,47131
Tennessee,Rating Area 5,Weakley,WEAKLEY,NULL,Counties,1,TN,47183
Tennessee,Rating Area 6,Fayette,FAYETTE,NULL,Counties,1,TN,47047
Tennessee,Rating Area 6,Haywood,HAYWOOD,NULL,Counties,1,TN,47075
Tennessee,Rating Area 6,Lauderdale,LAUDERDALE,NULL,Counties,1,TN,47097
Tennessee,Rating Area 6,Shelby,SHELBY,NULL,Counties,1,TN,47157
Tennessee,Rating Area 6,Tipton,TIPTON,NULL,Counties,1,TN,47167
Tennessee,Rating Area 7,Cannon,CANNON,NULL,Counties,1,TN,47015
Tennessee,Rating Area 7,Clay,CLAY,NULL,Counties,1,TN,47027
Tennessee,Rating Area 7,Cumberland,CUMBERLAND,NULL,Counties,1,TN,47035
Tennessee,Rating Area 7,DeKalb,DEKALB,NULL,Counties,1,TN,47041
Tennessee,Rating Area 7,Fentress,FENTRESS,NULL,Counties,1,TN,47049
Tennessee,Rating Area 7,Jackson,JACKSON,NULL,Counties,1,TN,47087
Tennessee,Rating Area 7,Macon,MACON,NULL,Counties,1,TN,47111
Tennessee,Rating Area 7,Overton,OVERTON,NULL,Counties,1,TN,47133
Tennessee,Rating Area 7,Pickett,PICKETT,NULL,Counties,1,TN,47137
Tennessee,Rating Area 7,Putnam,PUTNAM,NULL,Counties,1,TN,47141
Tennessee,Rating Area 7,Smith,SMITH,NULL,Counties,1,TN,47159
Tennessee,Rating Area 7,Van Buren,VAN BUREN,NULL,Counties,1,TN,47175
Tennessee,Rating Area 7,Warren,WARREN,NULL,Counties,1,TN,47177
Tennessee,Rating Area 7,White,WHITE,NULL,Counties,1,TN,47185
Tennessee,Rating Area 8,Bedford,BEDFORD,NULL,Counties,1,TN,47003
Tennessee,Rating Area 8,Coffee,COFFEE,NULL,Counties,1,TN,47031
Tennessee,Rating Area 8,Dickson,DICKSON,NULL,Counties,1,TN,47043
Tennessee,Rating Area 8,Giles,GILES,NULL,Counties,1,TN,47055
Tennessee,Rating Area 8,Hickman,HICKMAN,NULL,Counties,1,TN,47081
Tennessee,Rating Area 8,Houston,HOUSTON,NULL,Counties,1,TN,47083
Tennessee,Rating Area 8,Humphreys,HUMPHREYS,NULL,Counties,1,TN,47085
Tennessee,Rating Area 8,Lawrence,LAWRENCE,NULL,Counties,1,TN,47099
Tennessee,Rating Area 8,Lewis,LEWIS,NULL,Counties,1,TN,47101
Tennessee,Rating Area 8,Lincoln,LINCOLN,NULL,Counties,1,TN,47103
Tennessee,Rating Area 8,Marshall,MARSHALL,NULL,Counties,1,TN,47117
Tennessee,Rating Area 8,Maury,MAURY,NULL,Counties,1,TN,47119
Tennessee,Rating Area 8,Moore,MOORE,NULL,Counties,1,TN,47127
Tennessee,Rating Area 8,Perry,PERRY,NULL,Counties,1,TN,47135
Tennessee,Rating Area 8,Stewart,STEWART,NULL,Counties,1,TN,47161
Tennessee,Rating Area 8,Wayne,WAYNE,NULL,Counties,1,TN,47181
Texas,Rating Area 1,Brown,BROWN,NULL,Counties,1,TX,48049
Texas,Rating Area 1,Callahan,CALLAHAN,NULL,Counties,1,TX,48059
Texas,Rating Area 1,Coleman,COLEMAN,NULL,Counties,1,TX,48083
Texas,Rating Area 1,Comanche,COMANCHE,NULL,Counties,1,TX,48093
Texas,Rating Area 1,Eastland,EASTLAND,NULL,Counties,1,TX,48133
Texas,Rating Area 1,Fisher,FISHER,NULL,Counties,1,TX,48151
Texas,Rating Area 1,Haskell,HASKELL,NULL,Counties,1,TX,48207
Texas,Rating Area 1,Jones,JONES,NULL,Counties,1,TX,48253
Texas,Rating Area 1,Kent,KENT,NULL,Counties,1,TX,48263
Texas,Rating Area 1,Mitchell,MITCHELL,NULL,Counties,1,TX,48335
Texas,Rating Area 1,Nolan,NOLAN,NULL,Counties,1,TX,48353
Texas,Rating Area 1,Runnels,RUNNELS,NULL,Counties,1,TX,48399
Texas,Rating Area 1,Scurry,SCURRY,NULL,Counties,1,TX,48415
Texas,Rating Area 1,Shackelford,SHACKELFORD,NULL,Counties,1,TX,48417
Texas,Rating Area 1,Stephens,STEPHENS,NULL,Counties,1,TX,48429
Texas,Rating Area 1,Stonewall,STONEWALL,NULL,Counties,1,TX,48433
Texas,Rating Area 1,Taylor,TAYLOR,NULL,Counties,1,TX,48441
Texas,Rating Area 1,Throckmorton,THROCKMORTON,NULL,Counties,1,TX,48447
Texas,Rating Area 2,Armstrong,ARMSTRONG,NULL,Counties,1,TX,48011
Texas,Rating Area 2,Briscoe,BRISCOE,NULL,Counties,1,TX,48045
Texas,Rating Area 2,Carson,CARSON,NULL,Counties,1,TX,48065
Texas,Rating Area 2,Castro,CASTRO,NULL,Counties,1,TX,48069
Texas,Rating Area 2,Childress,CHILDRESS,NULL,Counties,1,TX,48075
Texas,Rating Area 2,Collingsworth,COLLINGSWORTH,NULL,Counties,1,TX,48087
Texas,Rating Area 2,Dallam,DALLAM,NULL,Counties,1,TX,48111
Texas,Rating Area 2,Deaf Smith,DEAF SMITH,NULL,Counties,1,TX,48117
Texas,Rating Area 2,Donley,DONLEY,NULL,Counties,1,TX,48129
Texas,Rating Area 2,Gray,GRAY,NULL,Counties,1,TX,48179
Texas,Rating Area 2,Hall,HALL,NULL,Counties,1,TX,48191
Texas,Rating Area 2,Hansford,HANSFORD,NULL,Counties,1,TX,48195
Texas,Rating Area 2,Hartley,HARTLEY,NULL,Counties,1,TX,48205
Texas,Rating Area 2,Hemphill,HEMPHILL,NULL,Counties,1,TX,48211
Texas,Rating Area 2,Hutchinson,HUTCHINSON,NULL,Counties,1,TX,48233
Texas,Rating Area 2,Lipscomb,LIPSCOMB,NULL,Counties,1,TX,48295
Texas,Rating Area 2,Moore,MOORE,NULL,Counties,1,TX,48341
Texas,Rating Area 2,Ochiltree,OCHILTREE,NULL,Counties,1,TX,48357
Texas,Rating Area 2,Oldham,OLDHAM,NULL,Counties,1,TX,48359
Texas,Rating Area 2,Parmer,PARMER,NULL,Counties,1,TX,48369
Texas,Rating Area 2,Potter,POTTER,NULL,Counties,1,TX,48375
Texas,Rating Area 2,Randall,RANDALL,NULL,Counties,1,TX,48381
Texas,Rating Area 2,Roberts,ROBERTS,NULL,Counties,1,TX,48393
Texas,Rating Area 2,Sherman,SHERMAN,NULL,Counties,1,TX,48421
Texas,Rating Area 2,Swisher,SWISHER,NULL,Counties,1,TX,48437
Texas,Rating Area 2,Wheeler,WHEELER,NULL,Counties,1,TX,48483
Texas,Rating Area 3,Bastrop,BASTROP,NULL,Counties,1,TX,48021
Texas,Rating Area 3,Blanco,BLANCO,NULL,Counties,1,TX,48031
Texas,Rating Area 3,Burnet,BURNET,NULL,Counties,1,TX,48053
Texas,Rating Area 3,Caldwell,CALDWELL,NULL,Counties,1,TX,48055
Texas,Rating Area 3,Fayette,FAYETTE,NULL,Counties,1,TX,48149
Texas,Rating Area 3,Hays,HAYS,NULL,Counties,1,TX,48209
Texas,Rating Area 3,Lee,LEE,NULL,Counties,1,TX,48287
Texas,Rating Area 3,Llano,LLANO,NULL,Counties,1,TX,48299
Texas,Rating Area 3,Travis,TRAVIS,NULL,Counties,1,TX,48453
Texas,Rating Area 3,Williamson,WILLIAMSON,NULL,Counties,1,TX,48491
Texas,Rating Area 4,Angelina,ANGELINA,NULL,Counties,1,TX,48005
Texas,Rating Area 4,Hardin,HARDIN,NULL,Counties,1,TX,48199
Texas,Rating Area 4,Houston,HOUSTON,NULL,Counties,1,TX,48225
Texas,Rating Area 4,Jasper,JASPER,NULL,Counties,1,TX,48241
Texas,Rating Area 4,Jefferson,JEFFERSON,NULL,Counties,1,TX,48245
Texas,Rating Area 4,Nacogdoches,NACOGDOCHES,NULL,Counties,1,TX,48347
Texas,Rating Area 4,Newton,NEWTON,NULL,Counties,1,TX,48351
Texas,Rating Area 4,Orange,ORANGE,NULL,Counties,1,TX,48361
Texas,Rating Area 4,Polk,POLK,NULL,Counties,1,TX,48373
Texas,Rating Area 4,Sabine,SABINE,NULL,Counties,1,TX,48403
Texas,Rating Area 4,San Augustine,SAN AUGUSTINE,NULL,Counties,1,TX,48405
Texas,Rating Area 4,San Jacinto,SAN JACINTO,NULL,Counties,1,TX,48407
Texas,Rating Area 4,Shelby,SHELBY,NULL,Counties,1,TX,48419
Texas,Rating Area 4,Trinity,TRINITY,NULL,Counties,1,TX,48455
Texas,Rating Area 4,Tyler,TYLER,NULL,Counties,1,TX,48457
Texas,Rating Area 5,Cameron,CAMERON,NULL,Counties,1,TX,48061
Texas,Rating Area 5,Kenedy,KENEDY,NULL,Counties,1,TX,48261
Texas,Rating Area 5,Willacy,WILLACY,NULL,Counties,1,TX,48489
Texas,Rating Area 6,Brazos,BRAZOS,NULL,Counties,1,TX,48041
Texas,Rating Area 6,Burleson,BURLESON,NULL,Counties,1,TX,48051
Texas,Rating Area 6,Grimes,GRIMES,NULL,Counties,1,TX,48185
Texas,Rating Area 6,Leon,LEON,NULL,Counties,1,TX,48289
Texas,Rating Area 6,Madison,MADISON,NULL,Counties,1,TX,48313
Texas,Rating Area 6,Milam,MILAM,NULL,Counties,1,TX,48331
Texas,Rating Area 6,Robertson,ROBERTSON,NULL,Counties,1,TX,48395
Texas,Rating Area 6,Washington,WASHINGTON,NULL,Counties,1,TX,48477
Texas,Rating Area 7,Aransas,ARANSAS,NULL,Counties,1,TX,48007
Texas,Rating Area 7,Bee,BEE,NULL,Counties,1,TX,48025
Texas,Rating Area 7,Jim Wells,JIM WELLS,NULL,Counties,1,TX,48249
Texas,Rating Area 7,Kleberg,KLEBERG,NULL,Counties,1,TX,48273
Texas,Rating Area 7,Live Oak,LIVE OAK,NULL,Counties,1,TX,48297
Texas,Rating Area 7,Nueces,NUECES,NULL,Counties,1,TX,48355
Texas,Rating Area 7,Refugio,REFUGIO,NULL,Counties,1,TX,48391
Texas,Rating Area 7,San Patricio,SAN PATRICIO,NULL,Counties,1,TX,48409
Texas,Rating Area 8,Collin,COLLIN,NULL,Counties,1,TX,48085
Texas,Rating Area 8,Dallas,DALLAS,NULL,Counties,1,TX,48113
Texas,Rating Area 8,Ellis,ELLIS,NULL,Counties,1,TX,48139
Texas,Rating Area 8,Hunt,HUNT,NULL,Counties,1,TX,48231
Texas,Rating Area 8,Kaufman,KAUFMAN,NULL,Counties,1,TX,48257
Texas,Rating Area 8,Navarro,NAVARRO,NULL,Counties,1,TX,48349
Texas,Rating Area 8,Rockwall,ROCKWALL,NULL,Counties,1,TX,48397
Texas,Rating Area 9,Brewster,BREWSTER,NULL,Counties,1,TX,48043
Texas,Rating Area 9,Culberson,CULBERSON,NULL,Counties,1,TX,48109
Texas,Rating Area 9,El Paso,EL PASO,NULL,Counties,1,TX,48141
Texas,Rating Area 9,Hudspeth,HUDSPETH,NULL,Counties,1,TX,48229
Texas,Rating Area 9,Jeff Davis,JEFF DAVIS,NULL,Counties,1,TX,48243
Texas,Rating Area 9,Presidio,PRESIDIO,NULL,Counties,1,TX,48377
Texas,Rating Area 10,Galveston,GALVESTON,NULL,Counties,1,TX,48167
Texas,Rating Area 10,Harris,HARRIS,NULL,Counties,1,TX,48201
Texas,Rating Area 11,Bell,BELL,NULL,Counties,1,TX,48027
Texas,Rating Area 11,Coryell,CORYELL,NULL,Counties,1,TX,48099
Texas,Rating Area 11,Hamilton,HAMILTON,NULL,Counties,1,TX,48193
Texas,Rating Area 11,Lampasas,LAMPASAS,NULL,Counties,1,TX,48281
Texas,Rating Area 11,Mills,MILLS,NULL,Counties,1,TX,48333
Texas,Rating Area 11,San Saba,SAN SABA,NULL,Counties,1,TX,48411
Texas,Rating Area 12,Duval,DUVAL,NULL,Counties,1,TX,48131
Texas,Rating Area 12,Jim Hogg,JIM HOGG,NULL,Counties,1,TX,48247
Texas,Rating Area 12,McMullen,MCMULLEN,NULL,Counties,1,TX,48311
Texas,Rating Area 12,Webb,WEBB,NULL,Counties,1,TX,48479
Texas,Rating Area 12,Zapata,ZAPATA,NULL,Counties,1,TX,48505
Texas,Rating Area 13,Gregg,GREGG,NULL,Counties,1,TX,48183
Texas,Rating Area 13,Harrison,HARRISON,NULL,Counties,1,TX,48203
Texas,Rating Area 13,Marion,MARION,NULL,Counties,1,TX,48315
Texas,Rating Area 13,Panola,PANOLA,NULL,Counties,1,TX,48365
Texas,Rating Area 13,Rusk,RUSK,NULL,Counties,1,TX,48401
Texas,Rating Area 13,Upshur,UPSHUR,NULL,Counties,1,TX,48459
Texas,Rating Area 14,Bailey,BAILEY,NULL,Counties,1,TX,48017
Texas,Rating Area 14,Cochran,COCHRAN,NULL,Counties,1,TX,48079
Texas,Rating Area 14,Crosby,CROSBY,NULL,Counties,1,TX,48107
Texas,Rating Area 14,Dickens,DICKENS,NULL,Counties,1,TX,48125
Texas,Rating Area 14,Floyd,FLOYD,NULL,Counties,1,TX,48153
Texas,Rating Area 14,Garza,GARZA,NULL,Counties,1,TX,48169
Texas,Rating Area 14,Hale,HALE,NULL,Counties,1,TX,48189
Texas,Rating Area 14,Hockley,HOCKLEY,NULL,Counties,1,TX,48219
Texas,Rating Area 14,King,KING,NULL,Counties,1,TX,48269
Texas,Rating Area 14,Lamb,LAMB,NULL,Counties,1,TX,48279
Texas,Rating Area 14,Lubbock,LUBBOCK,NULL,Counties,1,TX,48303
Texas,Rating Area 14,Lynn,LYNN,NULL,Counties,1,TX,48305
Texas,Rating Area 14,Motley,MOTLEY,NULL,Counties,1,TX,48345
Texas,Rating Area 14,Terry,TERRY,NULL,Counties,1,TX,48445
Texas,Rating Area 14,Yoakum,YOAKUM,NULL,Counties,1,TX,48501
Texas,Rating Area 15,Brooks,BROOKS,NULL,Counties,1,TX,48047
Texas,Rating Area 15,Hidalgo,HIDALGO,NULL,Counties,1,TX,48215
Texas,Rating Area 15,Starr,STARR,NULL,Counties,1,TX,48427
Texas,Rating Area 16,Andrews,ANDREWS,NULL,Counties,1,TX,48003
Texas,Rating Area 16,Borden,BORDEN,NULL,Counties,1,TX,48033
Texas,Rating Area 16,Crane,CRANE,NULL,Counties,1,TX,48103
Texas,Rating Area 16,Dawson,DAWSON,NULL,Counties,1,TX,48115
Texas,Rating Area 16,Ector,ECTOR,NULL,Counties,1,TX,48135
Texas,Rating Area 16,Gaines,GAINES,NULL,Counties,1,TX,48165
Texas,Rating Area 16,Glasscock,GLASSCOCK,NULL,Counties,1,TX,48173
Texas,Rating Area 16,Howard,HOWARD,NULL,Counties,1,TX,48227
Texas,Rating Area 16,Loving,LOVING,NULL,Counties,1,TX,48301
Texas,Rating Area 16,Martin,MARTIN,NULL,Counties,1,TX,48317
Texas,Rating Area 16,Midland,MIDLAND,NULL,Counties,1,TX,48329
Texas,Rating Area 16,Pecos,PECOS,NULL,Counties,1,TX,48371
Texas,Rating Area 16,Reeves,REEVES,NULL,Counties,1,TX,48389
Texas,Rating Area 16,Terrell,TERRELL,NULL,Counties,1,TX,48443
Texas,Rating Area 16,Upton,UPTON,NULL,Counties,1,TX,48461
Texas,Rating Area 16,Ward,WARD,NULL,Counties,1,TX,48475
Texas,Rating Area 16,Winkler,WINKLER,NULL,Counties,1,TX,48495
Texas,Rating Area 17,Coke,COKE,NULL,Counties,1,TX,48081
Texas,Rating Area 17,Concho,CONCHO,NULL,Counties,1,TX,48095
Texas,Rating Area 17,Crockett,CROCKETT,NULL,Counties,1,TX,48105
Texas,Rating Area 17,Irion,IRION,NULL,Counties,1,TX,48235
Texas,Rating Area 17,Kimble,KIMBLE,NULL,Counties,1,TX,48267
Texas,Rating Area 17,Mason,MASON,NULL,Counties,1,TX,48319
Texas,Rating Area 17,McCulloch,MCCULLOCH,NULL,Counties,1,TX,48307
Texas,Rating Area 17,Menard,MENARD,NULL,Counties,1,TX,48327
Texas,Rating Area 17,Reagan,REAGAN,NULL,Counties,1,TX,48383
Texas,Rating Area 17,Schleicher,SCHLEICHER,NULL,Counties,1,TX,48413
